timestamp,transformer_id,voltage_l1,voltage_l2,current_l1,current_l2,frequency,thd_voltage,thd_current,oil_temp_top,oil_temp_bottom,h2_gas_ppm,ch4_gas_ppm,voltage_kv,power_mva,age_years,fault_type,severity,anomaly,criticality,transformer_type,load_factor
2025-09-30 13:34:46.184855,T11_277,10971.5,11064.0,0.83,0.74,49.98,3.62,2.32,42.3,37.4,163.9,114.6,11,23.3,27,radial_displacement,0.504,1,0.662,distribution_11kv,0.643
2025-10-01 17:22:46.184855,T400_948,403093.4,399478.7,0.25,0.28,50.051,1.59,1.13,34.0,31.0,29.9,22.5,400,291.1,11,healthy,0.0,0,0.028,transmission_400kv,0.643
2025-10-09 15:16:46.185855,T11_350,10920.1,11112.0,0.1,0.11,50.043,1.66,1.07,51.6,48.2,43.4,26.8,11,2.7,17,healthy,0.0,0,0.081,distribution_11kv,0.739
2025-10-08 05:11:46.185855,T11_670,10918.8,10964.1,0.98,0.96,49.934,1.76,1.49,44.2,39.9,50.3,27.2,11,24.5,21,healthy,0.0,0,0.11,distribution_11kv,0.715
2025-10-08 06:48:46.186855,T132_595,133443.7,134013.7,0.12,0.11,50.0,1.41,1.49,34.4,30.4,36.7,20.3,132,30.7,15,healthy,0.0,0,0.057,power_132kv,0.811
2025-09-25 04:15:46.186855,T400_778,396237.3,402219.1,0.31,0.3,49.947,2.87,1.84,27.9,25.3,69.3,49.2,400,278.6,39,healthy,0.0,0,0.215,transmission_400kv,0.796
2025-10-07 05:03:46.187855,T11_788,11039.7,10936.0,0.33,0.31,50.077,2.18,1.52,61.0,57.0,54.6,39.2,11,16.7,29,healthy,0.0,0,0.152,distribution_11kv,0.349
2025-09-14 01:41:46.188854,T132_703,132029.9,131792.6,0.13,0.14,50.005,3.13,1.78,38.9,35.0,109.7,75.1,132,33.3,23,winding_deformation,0.315,1,0.418,power_132kv,0.918
2025-09-17 01:37:46.188854,T11_006,11085.4,10801.4,0.35,0.34,49.969,1.06,0.99,25.3,21.1,16.1,15.6,11,10.9,5,healthy,0.0,0,0.013,distribution_11kv,0.6
2025-09-26 11:16:46.189855,T132_960,131885.1,130371.7,0.25,0.24,49.931,2.41,1.91,60.1,57.0,79.3,52.4,132,84.0,20,axial_displacement,0.169,1,0.262,power_132kv,0.663
2025-09-29 20:38:46.189855,T132_714,128912.8,131671.0,0.15,0.16,49.981,1.8,1.31,26.6,21.8,34.4,26.0,132,64.6,16,healthy,0.0,0,0.053,power_132kv,0.564
2025-10-07 18:50:46.190855,T132_797,132521.2,132252.2,0.06,0.07,50.025,1.53,0.87,21.0,18.2,25.2,20.7,132,36.8,8,healthy,0.0,0,0.02,power_132kv,0.429
2025-09-18 04:01:46.190855,T132_406,132224.1,133402.6,0.11,0.11,49.989,1.76,1.55,52.8,49.8,45.0,32.6,132,46.3,22,healthy,0.0,0,0.098,power_132kv,0.555
2025-09-27 17:59:46.191862,T11_036,10927.1,11018.2,0.21,0.2,50.099,3.54,2.49,48.3,43.8,130.6,86.1,11,5.0,27,radial_displacement,0.332,1,0.497,distribution_11kv,0.74
2025-10-01 03:20:46.192864,T11_242,11137.9,11082.0,0.24,0.22,50.028,3.49,2.4,61.6,58.0,122.0,80.4,11,9.5,18,shorted_turns,0.474,1,0.52,distribution_11kv,0.457
2025-09-18 02:23:46.192864,T400_980,398036.1,401105.8,0.32,0.31,49.948,2.07,1.3,43.8,40.6,38.7,22.9,400,220.0,16,healthy,0.0,0,0.065,transmission_400kv,0.984
2025-09-24 18:34:46.193857,T11_403,10908.0,10966.8,0.49,0.5,50.03,2.34,1.75,27.8,24.2,62.5,38.5,11,16.7,27,healthy,0.0,0,0.163,distribution_11kv,0.575
2025-09-29 06:51:46.194858,T400_252,399671.8,396912.8,0.15,0.15,50.036,4.47,2.92,44.8,39.9,203.6,138.7,400,123.4,28,shorted_turns,0.644,1,0.839,transmission_400kv,0.81
2025-09-24 14:32:46.194858,T400_122,400875.2,401634.5,0.28,0.28,50.009,1.73,1.16,31.8,29.3,38.4,25.8,400,282.6,16,healthy,0.0,0,0.064,transmission_400kv,0.697
2025-09-19 16:28:46.195859,T400_277,393600.4,406859.5,0.25,0.24,49.879,3.06,2.07,43.0,39.6,97.8,65.6,400,332.4,31,axial_displacement,0.16,1,0.342,transmission_400kv,0.51
2025-09-26 15:21:46.195859,T132_159,130183.9,130276.1,0.15,0.14,49.94,4.04,2.54,36.1,31.6,135.2,90.8,132,54.9,14,radial_displacement,0.681,1,0.621,power_132kv,0.603
2025-09-30 01:03:46.196856,T400_969,402780.6,389504.0,0.36,0.38,50.04,2.0,1.35,32.1,28.9,47.9,29.1,400,338.9,19,healthy,0.0,0,0.099,transmission_400kv,0.821
2025-10-12 08:00:46.196856,T132_044,129321.8,134438.2,0.15,0.13,50.024,3.42,2.34,52.0,48.4,121.7,83.8,132,93.2,15,winding_deformation,0.565,1,0.534,power_132kv,0.328
2025-09-25 21:57:46.197855,T11_872,10849.8,11009.7,0.06,0.06,50.107,1.87,1.25,21.1,18.0,41.2,27.0,11,2.0,20,healthy,0.0,0,0.082,distribution_11kv,0.532
2025-09-29 13:08:46.198855,T132_399,130225.9,133042.8,0.09,0.09,49.99,2.47,1.77,20.0,18.0,75.0,51.1,132,64.2,19,axial_displacement,0.179,1,0.251,power_132kv,0.305
2025-10-04 21:12:46.198855,T400_163,399891.1,400265.3,0.33,0.34,49.996,2.85,1.61,26.9,24.8,72.5,48.6,400,475.9,37,healthy,0.0,0,0.219,transmission_400kv,0.491
2025-09-25 21:46:46.199855,T11_859,10812.6,11097.2,0.21,0.19,49.981,4.32,3.14,35.4,32.9,209.4,143.3,11,9.7,28,radial_displacement,0.664,1,0.863,distribution_11kv,0.393
2025-10-06 16:21:46.199855,T132_579,132108.0,132648.4,0.11,0.11,50.003,1.9,1.04,29.9,25.1,36.7,22.9,132,42.3,14,healthy,0.0,0,0.054,power_132kv,0.617
2025-09-21 06:58:46.200855,T11_219,10826.0,10823.7,0.62,0.59,50.002,2.47,1.88,51.0,46.4,64.4,34.6,11,15.7,28,healthy,0.0,0,0.171,distribution_11kv,0.727
2025-10-06 17:29:46.200855,T400_349,403500.9,392887.2,0.31,0.33,49.92,1.85,1.44,20.0,18.0,44.8,25.2,400,401.8,16,healthy,0.0,0,0.082,transmission_400kv,0.559
2025-10-03 23:29:46.201855,T132_118,132107.6,129896.1,0.16,0.17,49.94,1.65,1.02,33.0,28.6,34.9,18.8,132,49.7,12,healthy,0.0,0,0.044,power_132kv,0.765
2025-10-08 01:02:46.201855,T400_245,407584.0,389292.9,0.21,0.21,49.945,2.16,1.56,48.1,44.0,55.5,32.2,400,182.1,24,healthy,0.0,0,0.134,transmission_400kv,0.791
2025-09-26 16:58:46.202857,T132_564,132459.1,131368.6,0.13,0.13,49.944,2.02,1.25,31.3,27.2,43.5,30.1,132,40.5,20,healthy,0.0,0,0.089,power_132kv,0.712
2025-09-21 21:01:46.203855,T11_464,10784.3,10995.0,0.67,0.66,50.022,3.41,1.99,34.0,30.2,110.4,70.1,11,23.4,22,winding_deformation,0.32,1,0.421,distribution_11kv,0.544
2025-09-17 01:35:46.203855,T11_312,10990.5,11124.2,0.34,0.28,50.092,3.12,1.99,32.5,28.4,90.2,55.9,11,9.3,13,shorted_turns,0.413,1,0.376,distribution_11kv,0.622
2025-09-29 17:10:46.204855,T132_794,132151.8,132455.7,0.1,0.1,49.941,3.61,2.48,39.8,37.2,126.6,83.5,132,30.6,16,shorted_turns,0.561,1,0.551,power_132kv,0.739
2025-09-14 11:56:46.204855,T11_596,10752.6,11080.8,0.27,0.23,50.014,2.89,2.25,34.6,30.0,107.8,69.0,11,9.6,12,winding_deformation,0.523,1,0.467,distribution_11kv,0.482
2025-09-23 00:31:46.205855,T132_538,127996.7,131186.9,0.1,0.1,49.972,2.89,2.08,20.0,18.0,96.5,63.0,132,63.2,16,axial_displacement,0.375,1,0.386,power_132kv,0.38
2025-10-05 14:10:46.205855,T400_914,397149.2,399707.9,0.21,0.2,50.027,3.63,2.45,57.7,54.5,140.7,92.6,400,340.9,16,radial_displacement,0.667,1,0.633,transmission_400kv,0.405
2025-09-28 03:15:46.206855,T11_078,11142.8,10899.8,0.88,0.9,50.039,1.44,1.26,29.6,25.5,28.2,21.8,11,20.5,12,healthy,0.0,0,0.03,distribution_11kv,0.835
2025-09-29 18:33:46.206855,T11_249,11015.1,11109.3,1.03,0.95,50.019,1.5,0.81,24.3,19.8,29.5,21.3,11,24.6,8,healthy,0.0,0,0.02,distribution_11kv,0.741
2025-10-02 20:07:46.207854,T11_972,10840.0,10933.9,0.13,0.13,50.054,1.35,0.89,22.2,18.6,33.9,20.7,11,3.2,10,healthy,0.0,0,0.036,distribution_11kv,0.768
2025-10-06 00:42:46.208864,T400_060,393141.7,404927.6,0.33,0.32,50.014,3.7,2.77,55.0,50.4,143.7,97.9,400,338.8,34,axial_displacement,0.311,1,0.545,transmission_400kv,0.649
2025-10-11 15:27:46.208864,T132_450,131918.4,132601.6,0.11,0.11,49.99,1.76,0.86,26.2,22.9,27.3,17.2,132,43.2,11,healthy,0.0,0,0.028,power_132kv,0.587
2025-09-23 06:35:46.209857,T400_200,402946.7,401742.2,0.3,0.29,50.003,2.6,1.93,32.3,30.2,68.5,48.8,400,309.7,36,healthy,0.0,0,0.204,transmission_400kv,0.68
2025-09-20 10:03:46.210856,T11_167,10985.0,10966.4,0.62,0.67,50.014,2.36,2.03,50.3,45.5,64.6,40.7,11,17.6,29,healthy,0.0,0,0.174,distribution_11kv,0.729
2025-09-16 21:39:46.210856,T400_664,400482.7,400567.3,0.15,0.15,50.047,2.76,2.0,27.9,23.2,68.0,45.6,400,156.2,35,healthy,0.0,0,0.201,transmission_400kv,0.658
2025-10-05 04:22:46.211855,T132_038,132802.5,131219.5,0.13,0.12,49.974,2.08,1.19,24.6,20.5,40.7,28.3,132,67.6,19,healthy,0.0,0,0.079,power_132kv,0.427
2025-10-02 15:41:46.211855,T132_586,132828.3,130164.2,0.34,0.31,49.986,1.76,0.93,40.9,38.7,31.1,20.9,132,92.8,12,healthy,0.0,0,0.033,power_132kv,0.815
2025-09-23 14:59:46.212855,T11_962,10911.7,10945.7,0.41,0.41,50.037,3.12,2.24,38.8,36.4,99.8,68.9,11,10.7,16,winding_deformation,0.408,1,0.41,distribution_11kv,0.712
2025-10-09 00:59:46.212855,T400_603,398343.3,406103.2,0.27,0.26,49.998,1.34,1.05,45.8,42.6,31.0,17.1,400,182.8,11,healthy,0.0,0,0.03,transmission_400kv,0.963
2025-10-05 14:28:46.213855,T11_985,11043.2,11091.1,0.17,0.17,49.992,2.57,1.71,42.9,39.6,63.5,38.7,11,4.7,27,healthy,0.0,0,0.167,distribution_11kv,0.662
2025-09-21 11:02:46.213855,T132_935,132477.2,131612.2,0.06,0.06,50.036,1.97,1.45,30.5,28.1,48.9,33.4,132,34.7,24,healthy,0.0,0,0.114,power_132kv,0.418
2025-10-02 20:05:46.214855,T11_816,10868.7,10968.2,0.11,0.1,50.004,4.74,3.31,50.3,45.7,238.6,158.9,11,3.9,25,core_ground,0.898,1,1.0,distribution_11kv,0.494
2025-09-30 18:23:46.215855,T400_948,391691.8,397236.2,0.36,0.34,49.962,3.44,2.14,64.1,59.1,135.3,90.0,400,291.5,29,axial_displacement,0.313,1,0.542,transmission_400kv,0.809
2025-10-01 20:15:46.215855,T400_998,399432.7,404055.4,0.32,0.32,50.004,2.35,1.1,22.6,19.8,46.8,35.5,400,299.3,23,healthy,0.0,0,0.108,transmission_400kv,0.711
2025-10-08 19:39:46.216858,T11_541,11045.8,10735.8,0.38,0.33,50.034,3.28,2.3,53.9,51.6,116.9,74.4,11,7.6,21,radial_displacement,0.367,1,0.455,distribution_11kv,0.843
2025-09-19 02:51:46.216858,T400_085,411699.7,394759.1,0.22,0.23,49.996,1.75,1.38,26.7,24.6,29.4,21.2,400,311.6,10,healthy,0.0,0,0.025,transmission_400kv,0.499
2025-10-10 11:00:46.217856,T11_516,10717.7,10970.7,0.79,0.77,49.999,3.04,1.78,54.6,50.4,81.3,54.2,11,22.0,10,winding_deformation,0.43,1,0.35,distribution_11kv,0.698
2025-09-14 20:53:46.218854,T11_540,10935.0,11010.9,0.44,0.44,50.102,1.91,1.57,27.7,23.3,50.1,34.8,11,21.4,22,healthy,0.0,0,0.112,distribution_11kv,0.397
2025-09-17 09:33:46.218854,T400_752,395110.3,404845.1,0.58,0.57,50.015,2.84,2.0,43.2,38.7,66.4,45.1,400,440.4,35,healthy,0.0,0,0.197,transmission_400kv,0.893
2025-09-18 10:35:46.219855,T400_686,398359.6,399807.5,0.15,0.15,49.993,2.21,1.67,42.5,38.8,47.4,35.9,400,138.4,23,healthy,0.0,0,0.109,transmission_400kv,0.748
2025-09-20 22:14:46.219855,T11_908,11062.6,10927.8,0.13,0.13,50.066,1.7,1.36,39.3,35.4,50.2,32.2,11,5.4,21,healthy,0.0,0,0.11,distribution_11kv,0.466
2025-09-17 16:38:46.220855,T132_281,128886.8,131890.2,0.13,0.12,49.919,3.96,2.6,38.3,34.5,147.6,97.0,132,43.7,21,axial_displacement,0.554,1,0.622,power_132kv,0.624
2025-10-02 15:32:46.220855,T132_264,128764.5,133656.4,0.35,0.33,49.911,3.41,2.44,32.5,29.6,122.5,82.6,132,86.0,15,axial_displacement,0.568,1,0.538,power_132kv,0.881
2025-09-22 13:27:46.221855,T132_974,131388.0,130768.3,0.19,0.2,50.012,2.16,1.21,44.3,41.3,55.3,31.7,132,54.4,22,healthy,0.0,0,0.128,power_132kv,0.807
2025-09-16 11:29:46.221855,T400_923,394163.8,400846.9,0.2,0.19,50.044,2.11,1.67,38.7,34.2,40.5,27.4,400,170.0,21,healthy,0.0,0,0.083,transmission_400kv,0.779
2025-10-10 03:51:46.222855,T132_425,131156.3,131286.6,0.29,0.3,50.026,1.38,1.19,24.7,20.4,26.8,19.4,132,84.7,10,healthy,0.0,0,0.025,power_132kv,0.819
2025-10-07 14:16:46.222855,T132_052,132055.2,131121.9,0.13,0.14,50.015,1.25,1.03,20.0,18.0,24.4,15.8,132,46.9,8,healthy,0.0,0,0.02,power_132kv,0.668
2025-09-24 06:10:46.223854,T132_982,128384.1,131492.8,0.08,0.07,50.017,4.05,2.62,40.0,37.8,183.0,124.7,132,37.7,24,shorted_turns,0.657,1,0.773,power_132kv,0.461
2025-09-25 23:45:46.224858,T400_485,400976.3,404150.1,0.41,0.41,50.067,1.5,1.24,61.3,57.1,34.2,21.4,400,392.7,13,healthy,0.0,0,0.055,transmission_400kv,0.741
2025-10-06 10:31:46.224858,T11_110,11075.9,11175.6,0.14,0.14,49.992,2.36,2.3,42.7,40.5,84.3,61.6,11,5.9,17,axial_displacement,0.283,1,0.313,distribution_11kv,0.464
2025-10-12 15:22:46.225863,T132_769,133115.7,130775.4,0.17,0.16,49.945,2.15,1.48,21.8,18.0,46.7,31.7,132,76.8,21,healthy,0.0,0,0.101,power_132kv,0.477
2025-09-21 10:35:46.226872,T400_433,404733.4,400507.8,0.16,0.18,50.119,3.29,1.82,26.6,23.4,70.8,52.2,400,495.8,37,healthy,0.0,0,0.217,transmission_400kv,0.257
2025-09-13 20:37:46.227868,T400_497,394103.7,404900.2,0.35,0.33,50.032,3.63,2.65,43.5,39.9,131.0,84.1,400,428.2,16,winding_deformation,0.574,1,0.568,transmission_400kv,0.55
2025-10-03 23:00:46.228856,T11_417,10755.9,10974.9,0.6,0.61,50.066,2.96,1.95,45.9,41.5,89.3,58.3,11,20.8,14,radial_displacement,0.372,1,0.359,distribution_11kv,0.547
2025-10-12 20:23:46.228856,T11_992,10958.0,10889.4,0.79,0.73,49.949,1.56,1.21,28.1,23.6,34.8,23.3,11,18.6,15,healthy,0.0,0,0.051,distribution_11kv,0.799
2025-10-12 21:35:46.229855,T11_300,10765.0,10728.0,0.26,0.26,49.879,1.17,1.14,21.0,18.0,36.4,25.3,11,9.8,13,healthy,0.0,0,0.051,distribution_11kv,0.522
2025-09-25 19:53:46.229855,T11_968,10966.8,11243.9,0.16,0.15,50.084,1.29,1.01,49.3,44.4,27.8,17.9,11,5.3,5,healthy,0.0,0,0.013,distribution_11kv,0.568
2025-10-12 03:43:46.230859,T400_563,397659.0,402123.9,0.24,0.27,49.946,2.07,1.48,34.7,30.7,54.6,35.8,400,406.8,16,axial_displacement,0.109,1,0.154,transmission_400kv,0.457
2025-10-09 12:00:46.230859,T11_332,11125.4,11087.6,0.41,0.44,49.983,1.45,1.19,59.2,56.2,34.7,23.1,11,10.2,13,healthy,0.0,0,0.046,distribution_11kv,0.796
2025-10-02 03:53:46.231855,T400_843,387919.9,397834.2,0.42,0.38,50.024,4.21,2.79,54.7,50.5,199.4,131.3,400,315.3,31,shorted_turns,0.556,1,0.798,transmission_400kv,0.844
2025-09-21 01:20:46.232854,T11_225,10944.9,10949.5,0.39,0.37,50.024,2.77,1.82,36.6,32.1,78.9,53.4,11,9.0,18,radial_displacement,0.207,1,0.272,distribution_11kv,0.781
2025-09-14 18:42:46.232854,T11_925,11032.6,10985.8,0.14,0.14,50.061,1.56,1.3,25.4,22.7,35.3,22.6,11,5.1,12,healthy,0.0,0,0.045,distribution_11kv,0.511
2025-10-03 02:12:46.233855,T11_710,11009.1,11129.7,0.21,0.2,50.021,1.78,1.28,22.8,19.5,40.5,22.0,11,7.5,13,healthy,0.0,0,0.063,distribution_11kv,0.515
2025-09-23 03:18:46.233855,T11_014,11092.8,11187.1,0.15,0.12,50.037,1.37,1.34,22.5,20.0,28.6,20.1,11,7.7,7,healthy,0.0,0,0.017,distribution_11kv,0.328
2025-09-25 21:03:46.234855,T132_734,133948.1,134372.9,0.3,0.3,49.952,1.81,1.44,55.0,50.8,35.8,28.5,132,97.2,15,healthy,0.0,0,0.054,power_132kv,0.697
2025-10-04 22:55:46.234855,T400_650,396488.5,400327.9,0.13,0.13,50.056,1.84,1.51,32.6,28.5,38.6,26.5,400,229.5,17,healthy,0.0,0,0.067,transmission_400kv,0.38
2025-10-10 18:29:46.235855,T11_444,10957.1,10740.2,0.22,0.21,50.063,1.84,1.38,49.9,45.7,41.9,30.8,11,6.0,18,healthy,0.0,0,0.079,distribution_11kv,0.664
2025-10-12 13:35:46.235855,T132_441,128869.1,132285.6,0.1,0.1,49.997,1.82,1.12,33.5,29.6,36.5,22.6,132,41.9,14,healthy,0.0,0,0.054,power_132kv,0.526
2025-10-10 17:48:46.236857,T400_767,400628.3,402867.6,0.56,0.58,50.024,2.32,1.35,35.7,31.3,50.6,33.6,400,477.8,24,healthy,0.0,0,0.121,transmission_400kv,0.808
2025-10-04 15:56:46.237855,T11_741,10938.6,10999.0,0.76,0.73,50.0,1.72,0.88,44.2,40.5,29.4,22.9,11,18.7,11,healthy,0.0,0,0.028,distribution_11kv,0.734
2025-09-14 07:26:46.237855,T400_991,400629.2,397810.1,0.33,0.32,49.859,2.61,1.73,21.0,18.0,59.2,42.6,400,400.3,33,healthy,0.0,0,0.17,transmission_400kv,0.572
2025-10-07 06:44:46.238855,T400_175,396111.0,395716.7,0.14,0.13,49.971,3.49,2.01,37.8,33.3,121.1,78.7,400,152.0,18,axial_displacement,0.463,1,0.5,transmission_400kv,0.553
2025-10-04 10:05:46.238855,T11_341,10743.2,11128.9,0.34,0.32,49.996,3.76,2.55,32.7,30.6,161.6,104.6,11,12.5,24,axial_displacement,0.531,1,0.659,distribution_11kv,0.497
2025-10-06 19:38:46.239855,T132_698,130374.8,132875.0,0.23,0.21,50.008,2.08,1.52,26.0,22.7,48.3,36.8,132,71.3,24,healthy,0.0,0,0.113,power_132kv,0.722
2025-09-16 01:16:46.239855,T11_749,11097.9,10812.3,0.41,0.38,49.904,2.43,1.58,29.4,25.9,53.7,36.8,11,17.9,25,healthy,0.0,0,0.133,distribution_11kv,0.422
2025-09-29 03:44:46.240855,T132_786,133673.8,133263.8,0.12,0.12,50.027,1.89,1.29,27.3,22.8,45.9,33.0,132,45.1,22,healthy,0.0,0,0.101,power_132kv,0.614
2025-09-28 08:27:46.240855,T400_793,391479.3,395770.4,0.45,0.4,49.912,4.54,3.14,59.5,55.3,212.6,141.3,400,446.2,30,shorted_turns,0.639,1,0.868,transmission_400kv,0.602
2025-09-15 20:52:46.241859,T11_291,11055.2,10943.1,0.44,0.44,49.934,2.11,1.38,25.0,21.5,38.1,27.1,11,11.9,17,healthy,0.0,0,0.066,distribution_11kv,0.71
2025-10-06 17:41:46.242865,T11_148,11014.7,11104.5,1.19,1.06,50.063,3.57,2.54,44.8,42.3,152.0,98.7,11,24.6,23,radial_displacement,0.513,1,0.621,distribution_11kv,0.826
2025-09-20 07:16:46.243861,T132_409,130493.0,131930.4,0.19,0.21,49.981,1.86,1.37,29.1,27.1,53.5,36.0,132,95.6,24,healthy,0.0,0,0.127,power_132kv,0.465
2025-09-22 11:36:46.243861,T11_783,11045.2,10906.3,0.09,0.09,49.926,3.62,2.62,26.2,21.8,154.1,104.4,11,5.8,28,shorted_turns,0.435,1,0.609,distribution_11kv,0.279
2025-10-08 11:40:46.244861,T400_073,395476.2,399628.0,0.17,0.16,49.969,2.54,1.72,44.7,41.4,66.7,42.2,400,158.2,32,healthy,0.0,0,0.188,transmission_400kv,0.739
2025-10-08 02:01:46.244861,T11_770,11140.0,10959.9,0.14,0.15,50.069,1.78,1.25,26.2,21.3,39.6,28.0,11,4.6,17,healthy,0.0,0,0.07,distribution_11kv,0.632
2025-09-16 03:08:46.245862,T11_719,10995.4,10838.6,0.3,0.3,49.965,2.32,1.73,27.5,23.5,51.6,34.1,11,18.2,24,healthy,0.0,0,0.124,distribution_11kv,0.31
2025-09-18 01:26:46.245862,T400_010,405965.9,398210.6,0.23,0.26,50.017,1.95,1.45,32.6,29.1,50.7,31.4,400,293.2,21,healthy,0.0,0,0.112,transmission_400kv,0.598
2025-09-18 14:03:46.246859,T11_499,10799.5,10993.2,0.93,0.88,50.065,1.87,1.56,51.0,46.0,54.9,36.5,11,21.8,12,axial_displacement,0.142,1,0.158,distribution_11kv,0.815
2025-10-08 11:13:46.247859,T400_871,403199.9,399480.7,0.14,0.14,49.987,2.02,1.53,55.6,52.4,46.5,28.9,400,208.1,20,healthy,0.0,0,0.097,transmission_400kv,0.463
2025-09-21 13:22:46.247859,T11_031,11028.3,10987.7,0.84,0.83,49.95,1.24,0.88,39.4,36.6,26.7,18.4,11,22.2,10,healthy,0.0,0,0.025,distribution_11kv,0.713
2025-09-24 19:09:46.248859,T400_121,406809.8,392267.2,0.36,0.35,50.028,1.13,1.42,33.5,29.9,41.0,24.1,400,372.4,15,healthy,0.0,0,0.069,transmission_400kv,0.683
2025-09-14 22:33:46.248859,T400_973,394465.8,401613.1,0.4,0.42,49.98,2.49,1.8,32.0,27.3,65.1,40.8,400,479.3,32,healthy,0.0,0,0.183,transmission_400kv,0.59
2025-10-06 22:47:46.249859,T11_543,10812.7,11002.8,0.22,0.22,49.912,4.25,2.94,71.9,67.6,208.8,135.3,11,9.0,27,radial_displacement,0.681,1,0.964,distribution_11kv,0.433
2025-09-28 01:09:46.249859,T11_160,10854.4,11107.3,0.35,0.38,50.048,2.77,2.11,30.1,27.9,96.8,65.6,11,15.9,15,core_ground,0.408,1,0.396,distribution_11kv,0.438
2025-10-01 23:09:46.250859,T132_993,132620.7,129882.8,0.06,0.06,50.022,2.08,1.03,20.0,18.0,37.5,28.5,132,42.9,17,healthy,0.0,0,0.065,power_132kv,0.303
2025-09-17 07:08:46.251861,T11_941,11055.4,10771.5,0.76,0.7,49.966,4.52,2.94,54.5,51.8,185.1,121.9,11,23.2,19,core_ground,0.821,1,0.835,distribution_11kv,0.552
2025-09-28 08:36:46.251861,T132_674,130321.6,133471.4,0.13,0.14,50.059,2.1,1.4,33.1,28.9,57.6,32.2,132,45.2,9,axial_displacement,0.227,1,0.193,power_132kv,0.709
2025-09-19 01:56:46.252861,T132_341,129926.3,132356.8,0.1,0.09,49.974,1.69,1.19,22.4,18.0,40.6,22.0,132,29.9,15,healthy,0.0,0,0.068,power_132kv,0.706
2025-10-07 04:43:46.252861,T11_067,10723.7,11009.9,0.04,0.03,49.895,3.66,2.66,30.7,26.6,158.4,103.3,11,1.4,27,radial_displacement,0.455,1,0.627,distribution_11kv,0.458
2025-10-08 15:13:46.253859,T400_021,398487.4,405444.3,0.31,0.3,49.939,3.4,2.57,52.9,49.3,140.8,93.3,400,494.5,25,radial_displacement,0.417,1,0.555,transmission_400kv,0.419
2025-09-14 15:35:46.253859,T11_270,11225.1,10872.0,0.05,0.05,50.007,1.27,1.12,37.5,34.7,33.9,21.0,11,1.4,11,healthy,0.0,0,0.039,distribution_11kv,0.659
2025-09-30 04:06:46.254859,T400_355,394777.0,400798.4,0.12,0.11,49.969,2.17,1.39,35.4,31.9,45.6,30.5,400,114.0,22,healthy,0.0,0,0.101,transmission_400kv,0.667
2025-09-20 02:56:46.255859,T400_425,406538.0,402289.6,0.15,0.14,49.928,3.12,2.15,31.1,28.0,93.5,60.2,400,143.3,34,axial_displacement,0.109,1,0.317,transmission_400kv,0.662
2025-09-23 06:53:46.256365,T400_053,390930.0,401238.3,0.17,0.16,49.958,2.2,1.72,24.3,21.5,65.3,43.2,400,273.6,20,axial_displacement,0.125,1,0.202,transmission_400kv,0.448
2025-10-12 18:00:46.256365,T132_059,128409.4,130824.9,0.4,0.35,49.907,2.66,1.99,44.9,41.0,82.0,52.8,132,83.5,11,core_ground,0.383,1,0.333,power_132kv,0.983
2025-10-07 09:04:46.256365,T132_903,130321.0,130430.3,0.12,0.12,50.018,2.05,1.36,20.3,18.0,39.7,24.9,132,75.7,15,healthy,0.0,0,0.065,power_132kv,0.365
2025-09-20 04:00:46.257869,T400_198,399854.7,396956.0,0.18,0.18,49.909,2.49,1.56,54.5,51.4,55.1,36.8,400,206.8,25,healthy,0.0,0,0.137,transmission_400kv,0.616
2025-09-21 01:20:46.258876,T400_464,398422.7,400529.9,0.25,0.25,49.975,3.82,2.41,44.5,40.0,135.7,96.6,400,241.5,18,radial_displacement,0.574,1,0.588,transmission_400kv,0.695
2025-09-29 01:19:46.258876,T132_104,130641.5,132295.9,0.08,0.09,49.974,3.69,2.43,47.7,44.1,143.0,95.7,132,27.0,20,shorted_turns,0.547,1,0.602,power_132kv,0.721
2025-09-14 01:50:46.259878,T11_686,10931.1,10988.9,0.52,0.56,50.074,2.18,1.43,35.2,31.7,47.3,35.8,11,19.5,23,healthy,0.0,0,0.108,distribution_11kv,0.536
2025-09-27 09:45:46.260886,T132_744,130707.8,132690.3,0.12,0.11,50.021,3.73,2.38,31.0,26.2,116.7,75.6,132,67.3,14,winding_deformation,0.55,1,0.513,power_132kv,0.381
2025-10-09 05:36:46.260886,T11_213,10963.3,11137.4,0.5,0.47,50.04,2.29,1.78,53.8,49.2,70.2,46.9,11,20.1,9,axial_displacement,0.36,1,0.283,distribution_11kv,0.441
2025-09-28 22:12:46.262396,T400_573,390595.3,400205.7,0.4,0.37,49.938,4.65,3.07,49.2,47.1,239.5,156.2,400,404.2,31,winding_deformation,0.718,1,0.98,transmission_400kv,0.652
2025-10-07 18:14:46.262396,T132_342,129897.9,133924.4,0.13,0.12,50.025,3.69,2.79,67.0,62.5,147.1,98.8,132,65.3,14,shorted_turns,0.753,1,0.74,power_132kv,0.416
2025-10-05 05:07:46.263403,T400_441,401066.1,399694.9,0.4,0.42,50.055,1.19,1.06,20.0,18.0,30.4,20.5,400,467.0,10,healthy,0.0,0,0.026,transmission_400kv,0.605
2025-10-05 03:44:46.263403,T11_680,10973.2,11180.0,0.26,0.27,50.019,1.63,1.77,41.2,36.8,39.2,27.6,11,10.2,19,healthy,0.0,0,0.074,distribution_11kv,0.489
